Segment ID,p1,p2,p3,p4,p5,p6,p7,p8,p9
2058,18.91985998,18.18702474,21.82914579,18.38449508,13.77745901,20.81747032,22.44866257,19.28172138,16.18452699
2059,17.34527137,18.18721838,17.86272754,16.54671603,10.60012336,18.17374185,18.12556322,18.55252218,13.99466718
2060,16.99958687,18.1872656,18.60776911,16.10534658,9.956519127,18.74804405,19.01437412,18.82063157,13.97194611
2061,16.94713578,18.18740971,19.33865726,15.84851186,10.0224653,18.16186755,20.77396357,18.5394929,13.07225637
2062,16.89519153,18.18751358,18.33129013,16.32573522,10.7911987,18.55156033,19.34977992,19.01271403,14.46462536
2063,16.90598877,18.18776496,18.89217785,15.82265048,10.2260128,18.06005877,21.10317198,18.52954255,12.90530339
2064,17.08487179,18.18823091,22.16652816,15.92040537,9.836306178,19.49315239,25.50342565,18.64794051,13.1784726
2065,17.12864531,18.18846075,18.56026473,16.80795302,13.1179885,17.92358929,21.58366526,18.56619858,15.60402214
2066,16.36337851,18.18870349,21.57707537,14.01257891,7.531734363,19.62744844,23.97871437,18.71268539,11.13701142
2067,16.8901966,18.1890657,22.01816752,14.54278985,8.301749794,20.48764249,24.12064867,18.9313751,11.71784305
2068,17.07860325,18.18969184,20.59010513,14.81245721,9.042661949,18.92365153,21.77883622,17.94861829,12.09193138
2069,17.96498962,18.18994567,19.37952024,17.43698912,14.36045894,18.87204313,20.572333,18.44354912,16.20489355
2070,15.11231925,18.19027891,19.65295262,13.82957639,6.99468788,18.70292551,19.94602591,18.68369983,10.86348001
2071,16.31274521,18.19038581,21.93402632,14.62829589,8.183788616,20.19508831,24.6279093,19.29115458,11.74919425
2072,17.25935331,18.19081569,20.1432262,15.2867491,9.300803637,18.32149547,22.29095616,17.71379545,12.27326436
2073,17.33096011,18.19366257,22.22529668,16.07239163,9.866315274,20.12137121,25.75369863,18.69775679,13.06049969
2074,16.6689787,18.19385785,21.41964218,14.19302879,9.439356023,19.2094065,22.07454169,18.29730996,12.33111494
2075,17.83181831,18.19517105,20.89025248,17.21401139,13.4750225,19.31850666,22.50412857,18.35728073,15.71479103
2076,17.00707256,18.19601573,21.03868978,14.64389853,9.61926002,19.81978408,23.1958603,18.28694282,12.75873973
2077,16.80763674,18.19615564,19.18698971,15.49699943,8.562330527,18.62281486,21.55642951,18.63882634,12.58192175
2078,16.8879236,18.19645643,20.4482876,14.84568003,8.98983415,18.74838839,22.2412113,18.32523582,11.630306
2079,17.30353483,18.19658936,20.33730114,16.28239748,9.849841583,18.71342551,22.04674606,18.48073918,13.29587045
2080,16.99701043,18.19679508,20.61398323,16.02764773,10.58613594,18.87151197,22.09424093,18.60349612,13.40035464
2081,17.63324761,18.19745292,20.090099,16.65775964,11.37828997,18.9661599,21.8241517,18.37171897,14.37789234
2082,16.68647198,18.19748533,21.64457489,14.10785421,8.645018641,19.92214852,25.00417758,18.42539586,11.72828347
2083,17.14606128,18.19828872,18.97858923,16.11891561,11.38593277,18.38306477,20.28866332,18.4196699,13.88057937
2084,17.69658207,18.19837203,22.40471047,17.30729525,13.11247709,20.33410423,24.36601413,19.13840484,15.81443515
2085,16.5656881,18.19850481,21.05474609,14.58112539,9.610335804,19.14686869,24.36514265,18.40257863,12.81436314
2086,16.93268067,18.19877929,17.45759962,16.03960011,8.521261415,17.43799122,18.54190754,18.44742155,13.24584125
2087,18.78348847,18.19925622,19.92020768,18.57786798,14.66105739,18.93136888,22.04297052,18.47461181,17.3840587
2088,16.93891341,18.1992614,18.56888348,15.90730326,10.4945579,17.54770125,19.8109268,18.40442615,13.35691361
2089,17.6485228,18.1999411,20.08526283,16.77428274,11.69213666,19.15689272,21.6520398,18.57242139,14.5434845
2090,16.45336236,18.20043047,21.88490641,14.71555335,8.373933596,19.80056461,24.77703567,18.96173199,11.57950972
2091,17.04954482,18.20086238,21.10359069,14.6165844,9.304863764,19.26755484,23.89824664,17.98931258,12.50514832
2092,17.24991993,18.20097608,17.64998413,16.32390837,11.85612146,17.09163088,19.55686464,18.27539116,14.14189794
2093,17.11034345,18.20123559,22.88374018,15.81831308,10.07541395,20.32481402,25.47945809,18.88824774,13.01479142
2094,17.22421301,18.20410238,22.10306393,16.04155466,10.04565277,19.71478467,25.45463856,19.14418499,13.33200948
2095,17.1935567,18.20468346,18.45831527,15.32572226,8.14698676,18.51400134,20.02720191,18.31663887,12.29270605
2096,17.12829192,18.20574076,22.26300528,15.8465352,9.046597452,19.7036312,24.8315752,18.59896092,12.46672148
2097,16.82928996,18.20648779,17.71310698,15.9905006,11.33718974,17.55801924,19.06684113,18.34463855,14.44249446
2098,17.94474242,18.20682551,19.47995231,17.42930616,13.42892156,18.34295687,21.62149391,18.56635452,15.87222685
2099,17.35760544,18.20689947,22.39527632,16.1424464,9.860605606,20.21555161,25.50355295,18.55447463,13.06187803
2100,17.13396377,18.20747813,19.66100876,15.91474237,10.27564132,18.60831318,21.42189299,18.58503616,13.07003096
2101,17.538572,18.20750756,17.839505,17.01671708,13.70864978,17.64506773,19.07876539,18.11767834,15.84419009
2102,17.51917021,18.20754924,19.910865,16.72377141,12.59794642,18.60309741,21.85855668,18.6821632,14.87903389
2103,16.26707121,18.20816962,21.6273475,14.54528275,8.529631385,20.44972114,23.85242826,19.38752605,11.68749544
2104,17.64589276,18.20870953,21.17803856,16.98008491,12.16894134,19.34161778,22.83408821,18.43695722,15.23253336
2105,16.8812619,18.20874446,18.98603647,16.191507,11.23986642,18.56089658,20.63291765,18.64964941,14.17532363
2106,16.45314181,18.20952873,20.76358103,15.10348804,10.26883577,19.12634325,23.42683165,19.08674307,12.90187751
2107,17.56992383,18.21065593,19.24969607,16.75663797,12.72736738,17.35257195,21.8956478,18.23118873,14.80113335
2108,17.58199051,18.21069307,21.01989111,16.83642455,12.48881027,19.25739557,22.23436106,18.65217325,14.94343746
2109,17.18447704,18.21118102,17.59773484,16.23369904,10.44039958,17.95502301,18.21385562,18.47469949,14.15114756
2110,17.25673961,18.21128368,17.55031665,16.65416844,11.70412669,17.68591945,17.85122253,18.5427072,14.5926876
2111,16.2943762,18.21161301,22.13770009,13.9889148,8.431670571,19.79791725,24.66339551,18.55479485,11.66549006
2112,17.06296469,18.21181452,22.52259204,15.39125891,8.534677,20.11345736,25.61321534,18.681055,12.07555052
2113,16.86626718,18.21289385,20.47019137,14.67382142,9.665109852,19.21954536,22.83727682,18.15632735,12.82907628
2114,17.11518847,18.2130868,19.8797815,15.72689868,10.49481348,18.82861532,21.96382727,18.36513019,13.30383964
2115,16.14887489,18.21315593,21.57912242,13.7874441,8.617794182,20.23897604,23.80290718,19.15640599,11.6191671
2116,18.08992905,18.21340982,20.22423068,17.54467884,13.30675101,19.05804406,21.4586419,17.98757075,16.19471065
2117,16.60218379,18.21375474,17.90888116,15.80857204,8.994991949,17.14702032,18.95616127,18.41164489,13.73941322
2118,17.7416715,18.21378592,19.43105725,17.11862472,12.61837148,18.34655728,21.45060623,18.48620312,15.48068822
2119,17.41114799,18.2144111,20.44762178,16.47012359,11.53349877,19.33241264,22.06207086,18.43778663,14.47154927
2120,17.84520759,18.21487662,20.45244772,17.12470814,12.99527968,19.17468718,24.05102979,18.24818308,15.61035971
2121,16.82373007,18.21500833,20.19756675,14.26232131,7.495758402,18.72083249,20.85940697,18.04252315,11.84659765
2122,17.33356909,18.21573771,19.91606428,16.91452793,11.32510864,19.39989653,21.17372169,18.99796979,15.20652977
2123,17.05018405,18.21588866,21.91959618,15.41253241,9.209072306,19.55424996,26.05700746,18.38876193,12.34075441
2124,17.07758597,18.21629005,22.55858657,15.68376263,9.67743789,20.14938609,25.19955681,18.78969895,13.12567837
2125,16.84054687,18.21638812,22.38205618,15.51562753,8.823061595,20.00397861,25.45391172,19.01681895,12.55284207
2126,17.05187385,18.2172517,20.95266896,15.37018936,8.546107135,19.68384427,22.44141431,18.91102952,12.16494786
2127,18.05745668,18.21788215,21.14042314,17.58545526,15.07234357,19.72559969,23.38301278,18.58976156,16.78982127
2128,18.09608172,18.21839704,19.2104226,16.8239301,7.63910576,18.67335242,21.97496727,18.10857508,12.33169378
2129,16.35059042,18.21988204,21.93217364,13.92867532,7.074995639,19.96767934,25.32862896,19.16252336,11.05906136
2130,18.92481478,18.22010267,19.09522306,18.42331325,14.05111965,18.91332531,20.82076477,18.51682511,16.65553808
2131,18.36146386,18.22024367,18.17591478,18.44010047,14.84932272,17.7863506,21.40362209,18.16228681,17.66071702
2132,16.69907662,18.22031162,21.13164599,14.15439472,9.731962617,19.66996894,22.77768462,18.84530602,12.2809657
2133,16.98376832,18.22077849,20.30423229,14.57042411,8.050747623,19.02897623,22.49659359,18.31155062,11.80752256
2134,16.93974319,18.22138188,21.56653474,14.79410585,8.563791713,19.39838523,22.85737215,18.72427506,11.85184813
2135,18.4249271,18.22139026,18.95173124,17.79367751,10.87566066,17.43036539,19.52746945,17.75508983,15.74489647
2136,17.08200429,18.22140433,21.91284974,16.00905471,9.626617502,19.55718276,24.64340652,18.69321158,13.38864119
2137,16.44894088,18.22153258,21.72789401,14.219063,7.737274707,19.84646726,24.60288631,18.80963869,11.244901
2138,18.38318259,18.22187024,17.14858066,17.48094205,11.924881,17.22645476,19.92714413,17.56627392,14.88209524
2139,16.37359755,18.22197067,21.68872922,13.69918502,8.509539503,20.08529007,23.532624,18.8014993,11.48069612
2140,17.50262903,18.22248485,20.50806249,16.23476289,9.086365289,18.960603,22.4934097,18.39403222,12.60494787
2141,17.88333977,18.22344606,19.75842286,17.01180455,12.27652411,18.49682516,22.36774736,18.50896236,14.75047154
2142,16.65778639,18.22364708,21.26047996,13.80786176,9.14313052,19.38436974,23.35006694,18.60768901,11.86780048
2143,16.63792221,18.22428401,19.9462679,14.97243769,10.53019666,18.91488776,21.56068941,18.64728911,12.69392868
2144,17.09343401,18.22470917,20.51418757,14.36624598,7.185062433,18.79432303,22.97750017,18.29537417,11.49603214
2145,17.32771137,18.2255205,20.96609102,16.27745102,10.85086681,19.43609089,22.47676206,18.49016694,14.01949282
2146,17.04203479,18.22553891,22.03706814,15.55334889,9.541357495,20.02318564,25.46836305,18.52467843,12.25905612
2147,17.18971417,18.22576831,21.9787133,15.78217165,9.887594994,19.62084925,24.71858829,18.88134088,12.8712749
2148,17.00403692,18.2268078,20.71665007,14.67244007,9.285735546,18.07117949,23.20790616,17.86895453,12.33042899
2149,16.52672217,18.22684022,21.12979943,13.66052291,8.176712087,20.25578746,23.02406177,18.74598383,11.5758986
2150,18.49938525,18.22702909,19.07300895,17.77445564,11.76929297,17.97407876,19.80571447,17.96007378,15.331418
2151,17.2060906,18.22707998,19.22079628,16.12783402,11.19761373,17.7730416,20.42117299,18.26351676,14.10128351
2152,16.8584922,18.22712679,21.22746543,14.63546927,9.728220944,19.35516389,23.43455926,18.44066378,12.66674829
2153,16.61683331,18.2274813,21.46579471,14.3641371,7.738240841,20.11290008,23.90517045,18.9417542,11.48790013
2154,16.77027348,18.22796887,18.37301372,15.7340166,9.474076083,17.8324099,21.01092266,18.59460175,12.58657123
2155,17.57386812,18.2285099,20.68888633,16.77255903,11.90518114,19.55541975,22.7236149,18.72260629,14.84186745
2156,17.68862706,18.22857749,19.5795763,16.92969014,12.11117028,18.30434748,21.48059337,18.20105708,15.13892801
2157,17.88528573,18.22876392,20.04698005,17.20731822,12.32281915,19.06086535,22.68695879,18.57880941,15.23205786
2158,17.14371566,18.22934556,22.26505092,15.65535201,9.032027052,19.97664738,25.3946581,18.49529408,12.55457345
2159,17.81123956,18.22963151,20.19486194,17.07995202,12.09715701,19.20095904,21.75419263,18.95687427,14.98168387
2160,18.00434946,18.22984832,18.29299517,17.28701734,12.20221987,17.68391812,19.00686425,17.68938411,15.74316115
2161,17.3230929,18.23012203,18.77118684,16.75788521,11.09955241,19.0196959,19.45259712,18.97832974,15.10599333
2162,17.97878649,18.23094424,18.19075094,17.11798573,11.37998326,16.73037923,19.07472798,17.30479502,15.61919991
2163,17.53525495,18.23119215,19.08884833,16.74050571,12.14927956,17.78269864,21.20468954,18.21368325,15.15439293
2164,17.2593152,18.23148219,21.05723934,15.06012672,9.853714056,19.46344776,24.05270948,17.847128,12.91283516
2165,17.59157965,18.23176606,21.73292714,17.18789172,13.76105889,20.02889446,23.21077699,18.84647665,16.01082686
2166,17.38298338,18.23238068,19.64412512,15.35443577,9.85115373,18.68992431,21.96409975,17.97133967,13.23705475
2167,17.67216214,18.23266274,18.1963123,16.59570256,10.92857271,17.21357883,19.35351544,17.41896285,15.13569098
2168,17.69221353,18.23268739,19.13303856,16.99895302,12.63432166,18.27833913,20.46963507,18.09056447,15.64794036
2169,17.06867651,18.23273719,22.03416895,15.77394257,10.02577459,20.02067048,25.39027091,18.46057824,12.90874059
2170,16.44617755,18.23279763,20.50685286,14.53962523,7.101611346,18.94489888,21.94430907,18.74139344,11.44082305
2171,17.76587989,18.23286314,18.27611124,16.5216121,8.3756075,18.92433688,21.13973531,18.80301144,12.79603223
2172,16.97451086,18.23306912,20.35076433,14.71325055,8.948758714,18.79689729,23.71453406,18.38579122,11.94651819
2173,17.22066576,18.23306935,22.19353194,15.60716016,9.100079121,19.78096492,25.6295745,18.59915141,12.54896629
2174,16.90940192,18.23336818,19.19046413,15.70968559,8.200331427,18.6868498,21.4560889,18.85563116,12.53266624
2175,18.60010224,18.23384334,18.92421211,18.13104836,13.25997062,19.14153543,21.25381552,18.82788696,16.61508543
2176,17.58160577,18.23552156,17.7833055,16.99297445,12.00950017,18.18298896,19.12259327,18.773207,14.95032729
2177,17.83225322,18.23671693,19.95723753,17.1626753,12.92868683,18.35125649,22.15622971,18.4213709,15.63089742
2178,17.37599125,18.23759388,19.88636624,16.434374,12.07893176,18.32216204,22.18463094,18.37433924,14.20586532
2179,16.37919026,18.23914997,21.98266885,14.21222993,7.677623421,19.97736007,25.63949338,19.05427222,11.24934022
2180,17.05139297,18.24088904,21.32332115,14.85959525,9.67905324,18.83767785,23.43989373,17.88701996,12.49886914
2181,16.79054295,18.2414942,17.53882182,16.08061351,8.950746239,17.27614909,18.73461868,18.54974609,13.80086267
2182,17.43354015,18.241663,18.13913154,16.15853003,9.675017306,17.89214403,18.68305708,18.09928699,13.59701158
2183,17.59245364,18.24194539,18.88634779,16.77897865,10.36463204,18.72554492,19.56936959,18.6667361,14.8157891
2184,17.13659684,18.24255599,20.01509027,16.13432622,10.88195481,18.85707979,22.97929208,18.58188951,13.30558003
2185,18.46792394,18.24278341,19.66080485,17.98349344,14.08036675,17.78332798,23.42940799,17.72864605,16.5422629
2186,17.01171756,18.24324662,20.92319674,15.06014727,9.847419657,19.1749404,22.6362262,18.1599382,13.23894627
2187,17.39300708,18.24373721,19.93905628,16.6475485,12.27511929,19.02443144,21.7406157,18.55205907,15.09423129
2188,16.97864765,18.2437814,22.73331361,15.56871795,9.061544724,20.21721203,25.63760518,18.94644271,12.51123263
2189,16.84336571,18.24382508,21.23505726,14.22291704,7.149514736,19.11849866,22.89450747,18.50140161,11.31652076
2190,17.40229388,18.24384907,19.00549317,16.4101222,11.40662426,17.90677558,20.86523932,18.39731548,13.86833281
2191,17.4081854,18.24431804,20.15488496,16.43919526,12.39329567,18.28541189,21.49100127,18.29790155,14.65892273
2192,16.84687658,18.24435518,20.05693315,15.84084249,11.3558557,19.261491,22.09399418,19.15519417,14.04095185
2193,17.19970998,18.2461641,22.31945677,15.87946096,9.212479466,20.12342984,25.92165407,18.99109276,12.26706785
2194,17.39201311,18.24624732,20.90896451,16.55007526,11.80855634,18.85627629,22.83527597,18.84266942,14.65559652
2195,17.22024533,18.24647671,21.08434833,15.10875623,7.886684592,19.91034594,23.12062143,18.84133083,11.77434426
2196,17.40023973,18.24687656,22.38558091,16.07341596,9.827497198,19.47723229,25.47413594,18.52800097,13.03740819
2197,17.24541205,18.24719894,22.21960611,15.78573823,9.296716413,20.26182731,25.63138331,18.6532035,12.17692114
2198,16.79457813,18.24768027,22.32080669,14.48340685,9.476033615,20.52152785,25.46774689,19.12008993,11.80417066
2199,17.77296597,18.24783863,21.01730508,17.42801947,12.44998357,20.2956316,24.65534987,19.118981,15.97398079
2200,16.85625186,18.24974235,18.06099651,16.03505844,8.598815077,17.38231908,18.35895075,18.45035987,13.46407924
2201,17.04925116,18.24994823,18.03013067,15.70152357,11.23222522,18.50705599,18.69959305,18.57134468,13.85490677
2202,16.08188522,18.24996133,21.60194283,14.09727114,7.207295495,19.55391524,24.41656528,18.89624418,11.04096067
2203,17.04777401,18.25027075,20.16364769,14.34383492,7.502579637,18.99922358,22.0757368,18.30399058,11.76074755
2204,17.23424476,18.25037514,20.7848514,15.57112341,8.952302947,19.57835838,23.75090719,18.65783941,12.34736844
2205,17.5048155,18.2516127,21.14098709,16.78954394,11.80601722,19.71848633,23.11682118,18.66080948,14.9762839
2206,16.56095939,18.25175138,17.2879337,15.82530685,9.653769425,16.91472465,18.02114089,18.53736812,13.53230944
2207,17.27536858,18.25252275,20.98597936,15.27752619,9.917015316,19.2904018,23.82897538,17.79179145,13.10652918
2208,16.74865519,18.25275785,22.02802011,14.35669897,7.170092314,20.07758749,24.18977189,18.909835,11.23938637
2209,17.01902322,18.25352342,17.68397501,16.17231521,10.38913363,17.79517114,18.34233037,18.4400282,14.09069931
2210,16.82912113,18.25358158,19.82110346,14.67595531,8.520220382,19.02366741,21.83062274,18.57220655,12.26676841
2211,17.27452316,18.25369701,20.62707277,14.63925582,9.467969788,19.6097676,23.42580879,18.30444688,12.30408933
2212,18.54602589,18.25377082,18.07903146,17.99983432,13.1666239,16.91298123,19.41263113,16.71860416,16.71961828
2213,16.9978254,18.25433054,22.64789554,15.65802261,8.901151506,19.9849504,26.17708442,19.01864462,12.28977238
2214,17.29206179,18.25438069,20.83655648,15.00572898,9.605169461,18.57084251,24.25079261,17.49048525,12.82852931
2215,17.68741325,18.2549391,20.98144873,16.96919423,12.51773469,19.45926063,23.05311689,18.53271199,15.45066417
2216,18.01526193,18.25643835,19.73410264,17.43332453,12.93948655,18.4451404,20.64360884,18.33821243,15.76533258
2217,17.46766856,18.25679554,18.47728825,16.89963771,13.19353387,17.75611606,21.30925283,18.43131978,15.55422315
2218,17.4512932,18.25717273,19.90288591,16.53588185,12.56745398,18.7469128,23.37893275,18.58266402,15.01340148
2219,16.37825818,18.25795011,21.32157471,13.85607439,7.934715282,20.26987028,23.66050551,19.49811746,11.82117267
2220,17.38752943,18.25827993,20.77160445,16.32699449,11.42017589,19.01274926,22.19297672,18.51459286,14.11983869
2221,17.14629347,18.25837781,21.08208448,15.13095083,10.0005259,18.85874474,23.85452424,18.24942391,12.85981586
2222,17.5799127,18.2594547,20.63201619,16.55515719,11.56058893,19.05909235,22.58714065,18.42073455,14.39158444
2223,16.43113906,18.25996397,17.30135397,15.68497477,8.772314414,17.01063544,18.53647945,18.56409557,13.15488586
2224,17.32883887,18.26121216,20.09686055,16.296833,11.63863175,18.56229741,21.15626182,18.27228911,14.04813621
2225,17.06082335,18.26121307,23.10166306,15.64869552,8.977460029,20.29126288,25.22939449,18.68007359,12.75864838
2226,17.20894679,18.26200424,20.69714711,14.90156902,9.197801158,18.66566032,23.1176767,17.83015144,12.53189342
2227,17.86408974,18.26216142,19.08339058,17.31055461,13.07399593,18.14672561,21.49538112,18.58606537,15.81318295
2228,18.56430455,18.26252096,18.70441256,17.92008519,13.96477758,17.07649356,20.13145995,17.28418861,16.34704922
2229,17.04082861,18.26263319,21.15635037,13.94884672,6.796525537,19.6401545,23.70890835,18.31706303,11.16388447
2230,19.22536426,18.26283659,19.78502047,18.60777516,13.32138082,18.65779843,22.33210687,17.97057201,16.33955131
2231,17.53019524,18.26295708,20.99942147,16.61337517,11.82768876,18.894339,22.00631338,18.52975409,14.88011872
2232,16.57191183,18.26395388,17.18279678,15.74729939,8.688821123,18.02248304,17.72283323,18.85719788,13.07187151
2233,16.80056573,18.26469184,21.69849724,14.4269833,7.344097691,20.40371904,24.66968716,19.3169022,11.25422903
2234,18.16770218,18.26495666,19.05967166,18.0502523,15.06511374,18.52497337,23.74028956,18.63691102,17.09472702
2235,17.23999411,18.26497128,21.15167014,15.97353006,9.923493384,18.96864856,23.72172617,18.59493436,12.96920179
2236,17.43226132,18.26551341,18.72107048,16.87144376,11.88499621,18.16666198,20.33850609,18.62118634,15.19997662
2237,16.28889821,18.26557572,19.9041624,13.60863306,7.010940029,18.8995594,22.04880612,18.49666053,10.71175815
2238,17.39843458,18.26611,21.88062597,15.67388737,9.087735343,19.2663598,24.3156872,17.99726796,12.54293724
2239,17.18007813,18.26653716,22.13969363,15.78563427,9.771048745,20.11588104,25.27904351,18.57569043,13.11623421
2240,16.80458515,18.26681358,17.94364051,15.82289974,9.256591842,17.60020422,18.23093914,18.49142357,13.43458546
2241,17.26174324,18.26689765,22.14468084,15.58824369,9.038279467,19.65947487,24.9532053,18.7688564,12.2928333
2242,15.89371386,18.26753466,21.00173155,14.33745072,7.549411315,19.85318079,23.7902447,19.3436416,11.22013925
2243,17.73711421,18.2679524,18.48413538,17.14289189,13.88427431,17.71901556,21.28654331,18.47599171,15.82599712
2244,17.2001835,18.26801704,23.22614813,15.90114429,8.736235567,19.93506269,26.28627432,19.01879557,12.46447521
2245,17.73378766,18.26801808,20.36890271,16.63235934,11.16278192,18.87205714,22.94044739,18.43959086,13.78451732
2246,16.60226109,18.2683402,17.70960154,15.03456462,7.75583411,18.68410103,18.99600243,19.0326138,12.33945209
2247,18.10194118,18.26886756,19.54284879,17.66793515,13.53590776,17.67818244,21.44747755,16.84854684,16.83583905
2248,16.82568241,18.26905699,22.22449831,14.55104513,7.830974058,20.20493765,23.57915968,19.02253938,11.62561293
2249,16.02619424,18.26907408,22.37684566,14.17438358,8.315993637,20.42006186,24.67432761,19.31704054,11.74375089
2250,17.49475939,18.26959028,22.55913025,15.88023188,9.859307105,19.4083584,25.97433363,18.45804321,13.08666744
2251,16.47393522,18.26968781,18.67904973,15.78627838,10.7495796,18.76864639,19.34564839,19.01639395,14.18892217
2252,16.99077672,18.27002356,21.65299189,15.55173368,8.856074119,19.46984591,25.10597602,18.59400102,12.65943681
2253,18.14654573,18.27014079,17.61656508,17.17406163,12.49578892,16.98828724,18.62209139,17.22957837,15.3004971
2254,18.41663301,18.27024525,17.94984158,17.53185741,11.69723329,17.66099387,18.90623082,17.06793082,15.70127517
2255,16.90345511,18.27103685,21.25344377,14.04425304,7.494946314,19.98549465,24.18978082,18.85858479,11.25741963
2256,17.06894101,18.27110191,20.91210819,14.89407077,9.162345383,19.50734635,24.80792025,18.45358333,12.61153163
2257,16.8976789,18.27117497,21.38834943,14.43919818,7.535909607,19.94276436,24.11093794,18.60152177,11.3020702
2258,17.29279584,18.27130724,22.98698445,15.78165043,9.386530396,20.93840573,26.61867224,19.31579925,12.35747861
2259,16.86129024,18.27133425,23.21471117,15.68211436,9.003842989,19.98352253,26.08539585,18.96417861,12.55128116
2260,17.33352699,18.27137335,19.33476771,16.44712272,11.32367805,17.9078475,21.38241787,18.38290412,13.99502356
2261,16.74066175,18.27164026,21.86618785,14.41048907,7.723956162,20.36495599,24.18928275,18.70594378,11.12613008
2262,16.91198237,18.27239515,18.40005136,15.38323162,9.499502147,19.77672243,20.79006146,19.65216064,12.81146346
2263,17.21455589,18.27321652,20.17791097,14.50639198,9.751858214,18.5186265,23.00751866,17.89176464,12.74895312
2264,16.24759555,18.27333078,20.46535358,13.91804788,7.609341712,19.38762061,22.57198011,18.94829492,10.87660251
2265,17.17389107,18.27387723,19.934075,16.22607466,11.48316553,18.02313409,21.46365044,18.41380187,13.84892507
2266,17.34669925,18.27401871,20.83316289,15.34191141,9.761727264,18.8841507,22.71244514,17.87574328,13.18780145
2267,16.76968943,18.27442362,21.35942281,13.99620491,8.013782977,20.07401146,24.17581137,19.03271297,11.92305373
2268,16.60148171,18.2754971,21.99197951,14.27037898,8.974049496,19.65331548,23.9527434,18.9506041,11.79975018
2269,17.01575634,18.27563818,19.95553766,15.02297231,9.548395413,18.61478911,23.41627637,18.08863807,12.50587262
2270,16.57253313,18.27615897,20.1613775,14.48874257,7.135567523,18.67005975,22.99828256,18.64678504,11.61674415
2271,17.68327057,18.27650364,20.7358668,16.89537722,12.86737384,19.05128068,22.37251518,18.52182344,15.32318879
2272,18.24600057,18.27655021,18.73951284,17.65382214,13.1701385,18.61558562,19.37409751,18.07728429,16.44401642
2273,16.2076487,18.27695096,21.67292212,14.20556068,8.210706155,20.05373077,24.33017695,19.16781283,11.41005004
2274,17.71801471,18.27740477,18.56523312,16.9125821,12.77567502,17.89096166,20.29447812,18.36618507,14.91989896
2275,16.93060335,18.27825302,20.90062522,14.4806231,7.295668342,19.51579347,24.5194932,19.0583707,11.23839901
2276,16.7875503,18.2788626,21.07633923,14.15748988,7.105780467,18.98547571,22.51185636,18.3848582,11.58806834
2277,17.95730207,18.27894073,20.23647017,16.80358539,11.91836821,18.74897677,22.09637147,18.08160372,14.57196276
2278,18.60261847,18.27921414,19.90976475,18.13865014,14.45179894,18.00648234,21.99241802,17.79943113,16.81741716
2279,16.28185227,18.2792546,21.07960673,13.676015,7.927541858,19.72626969,23.49322337,18.80880584,11.47140895
2280,17.38777994,18.28019652,20.76832602,15.83049413,9.083628323,18.95520782,23.90223009,18.3119589,12.22285585
2281,16.53322379,18.28020562,20.65253602,14.05141816,6.731869349,19.62657118,23.12779928,18.68788739,10.76288303
2282,17.50432741,18.28124091,17.39781007,16.60354843,10.61491083,17.8943706,18.42328233,18.54581163,13.91147451
2283,17.28966777,18.28125788,18.05436861,16.12229872,9.138291997,18.47655369,19.25323994,18.77937759,12.97060348
2284,16.7445513,18.28166059,20.86870857,13.652589,8.892871526,20.05838579,22.57302136,18.46307245,11.72039901
2285,16.52862605,18.2828614,21.41065565,13.61069594,8.260549693,19.90315875,24.43560542,19.06151453,11.57236871
2286,18.37117841,18.28295659,22.08385918,17.69437353,13.67444575,19.15747723,24.69764289,18.13726378,16.20146104
2287,17.43431492,18.2832209,21.57749376,16.01700816,9.044188318,19.26798973,23.86106308,18.65208075,12.61785906
2288,17.30094463,18.28347412,18.01912125,16.06669224,9.861859164,17.70675488,18.91592653,18.36547329,13.79775682
2289,17.07589222,18.28385249,18.14366919,16.02705752,9.758218414,17.63295023,20.44179675,18.44150999,13.20295408
2290,16.27768659,18.28408157,21.16878324,13.70905186,7.843024226,19.9162671,23.77446955,19.02182858,11.35482639
2291,17.26657218,18.28451113,22.85183897,15.69123659,10.19975024,20.59892984,25.41012199,18.67328907,13.12299793
2292,16.69697856,18.28459207,22.28875667,14.32961014,8.236006443,20.18352966,24.03670826,19.09122926,11.4493273
2293,17.17191995,18.28494726,20.71601103,16.19352441,11.00374383,19.48995091,22.27130976,18.85612879,13.77628288
2294,17.46989685,18.28508802,21.68910898,16.63188742,11.3013079,20.27590634,22.54458947,19.08067218,14.53033401
2295,17.198067,18.28515361,22.1394874,15.91038589,8.762878934,19.64964697,25.67264353,18.68811346,12.28006715
2296,16.2450269,18.28702707,19.9697977,15.19882979,9.659449173,18.34714927,22.6812972,18.85134582,12.7318388
2297,18.23265954,18.28712274,20.00944286,17.55246276,14.26222467,19.01318128,21.82444317,18.13608943,16.11717411
2298,16.16179546,18.28768835,21.37923999,13.68616302,8.297951848,19.67303939,23.13416179,18.81525482,11.42051699
2299,15.98004337,18.28795492,22.28532546,14.19643767,7.480319756,20.76873916,24.99346316,19.86647241,11.39482299
2300,16.82020655,18.28804095,21.27869723,14.02556554,6.659506561,19.97666211,23.65416263,18.94522654,10.61420371
2301,16.93655825,18.2884409,21.35853636,14.58270362,7.850147208,20.22447857,23.560393,18.97088013,11.96607035
2302,16.30475377,18.28915916,22.14194426,14.29472186,7.663956275,20.9005866,23.74120834,19.20760087,11.3813492
